index,Address,place_id,Amenities,"post_box,_counts","recycling,_counts","fast_food,_counts","restaurant,_counts","police,_counts","bar,_counts","cafe,_counts","fire_station,_counts","clinic,_counts","bank,_counts","bicycle_parking,_counts","parking,_counts","toilets,_counts","lockers,_counts","bench,_counts","drinking_water,_counts","bicycle_rental,_counts","parking_entrance,_counts","vending_machine,_counts","piano,_counts","charging_station,_counts","doctors,_counts","clock,_counts","waste_basket,_counts","boat_rental,_counts","public_bookcase,_counts",vending_machine_counts,"fuel,_counts","motorcycle_parking,_counts",bench_counts,"pharmacy,_counts","pub,_counts","waste_disposal,_counts","ice_cream,_counts","studio,_counts","place_of_worship,_counts","bbq,_counts","taxi,_counts","fountain,_counts","dentist,_counts","shelter,_counts","arts_centre,_counts","theatre,_counts","kindergarten,_counts","school,_counts","food_court,_counts","atm,_counts",parking_entrance_counts,"townhall,_counts","healthcare,_counts","social_centre,_counts","community_centre,_counts","dental_hygienist,_counts","social_facility,_counts","cinema,_counts",fountain_counts,"bureau_de_change,_counts","bus_station,_counts","nightclub,_counts","casino,_counts","coworking_space,_counts","accupuncture,_counts","brothel,_counts","bicycle_repair_station,_counts","cannabis,_counts","car_rental,_counts","ferry_terminal,_counts",bicycle_parking_counts,"conference_centre,_counts","parking_space,_counts","college,_counts",cafe_counts,"archive,_counts","HTTPSConnectionPool(host='nominatim.openstreetmap.org',_counts",port=443):_counts,Max_counts,retries_counts,exceeded_counts,with_counts,url:_counts,/search?q=Tt.+Vasumweg+32%2C+1033+SC+Amsterdam&format=json&limit=1_counts,(Caused_counts,by_counts,"ReadTimeoutError(""HTTPSConnectionPool(host='nominatim.openstreetmap.org',_counts",Read_counts,timed_counts,out._counts,(read_counts,"timeout=1)""))_counts","university,_counts","courthouse,_counts","childcare,_counts","music_school,_counts",recycling_counts,"post_office,_counts","marketplace,_counts",restaurant_counts,"playground,_counts",balance_beam_counts,"stripclub,_counts","car_sharing,_counts","library,_counts","veterinary,_counts","station,_counts","training,_counts","car_wash,_counts","music_studio,_counts","karaoke_box,_counts","loading_dock,_counts","warehouse,_counts","health_centre,_counts","locker,_counts","luggage_locker,_counts","chiropractic,_counts","mailboxes,_counts","office_units,_counts","meeting_centre,_counts","cooking_school,_counts","K+R,_counts","freezone,_counts",drinking_water_counts,"parcel_locker,_counts",parking_counts,"events_venue,_counts",charging_station_counts,"ticket_validator,_counts","photo_booth,_counts","hospital,_counts",fuel_counts,"gym,_counts","pedalo,_counts","compressed_air,_counts",parcel_locker_counts,bank_counts,'NoneType'_counts,object_counts,has_counts,no_counts,attribute_counts,'latitude'_counts,"nursing_home,_counts",total_counts,rating,review_rating
808,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
809,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
810,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
811,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
812,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,1.0
813,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,4.0
814,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
815,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
816,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
817,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
818,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
819,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,1.0
820,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
821,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
822,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,4.0
823,"James Wattstraat 77-K, 1097 DL Amsterdam",ChIJ_UrCbsMJxkcRgerbh7cD-AY,"fast_food, post_box, restaurant, fast_food, post_box, recycling, recycling, recycling, recycling, police, cafe, fast_food, restaurant, bar, fast_food, fast_food, fuel, fire_station, bicycle_parking, parking, bicycle_parking, recycling, toilets, lockers, cafe, bicycle_parking, bicycle_parking, bicycle_rental, parking_entrance, parking_entrance, bench, bench, bench, vending_machine, vending_machine, bench, bench, bench, bench, bench, piano, toilets, drinking_water, charging_station, drinking_water, drinking_water, bench, restaurant, bench, bench, bench, bench, drinking_water, bench, bench, bench, bench, bench, public_bookcase, bench, bench, public_bookcase, clock, clock, clock, clock, waste_basket, post_box, public_bookcase, restaurant, vending_machine",3,5,5,4,1,1,2,1,0,0,4,5,2,1,20,4,1,2,2,1,1,0,4,1,0,3,3,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,130,3.6,5.0
824,"Pedro de Medinalaan 1, 1086 XK Amsterdam",ChIJCTLUdMoOxkcRld1kE-4cKsU,"parking_entrance, recycling, recycling, fast_food, theatre, restaurant, dentist, childcare, school, charging_station, charging_station, drinking_water, bench, bench, bench, bench, bench, parking_entrance, charging_station, charging_station, recycling, recycling, recycling, music_school, public_bookcase, doctors, waste_disposal, waste_disposal, recycling, recycling, recycling",0,7,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,4,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2.7,1.0
825,"Pedro de Medinalaan 1, 1086 XK Amsterdam",ChIJCTLUdMoOxkcRld1kE-4cKsU,"parking_entrance, recycling, recycling, fast_food, theatre, restaurant, dentist, childcare, school, charging_station, charging_station, drinking_water, bench, bench, bench, bench, bench, parking_entrance, charging_station, charging_station, recycling, recycling, recycling, music_school, public_bookcase, doctors, waste_disposal, waste_disposal, recycling, recycling, recycling",0,7,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,4,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2.7,1.0
826,"Pedro de Medinalaan 1, 1086 XK Amsterdam",ChIJCTLUdMoOxkcRld1kE-4cKsU,"parking_entrance, recycling, recycling, fast_food, theatre, restaurant, dentist, childcare, school, charging_station, charging_station, drinking_water, bench, bench, bench, bench, bench, parking_entrance, charging_station, charging_station, recycling, recycling, recycling, music_school, public_bookcase, doctors, waste_disposal, waste_disposal, recycling, recycling, recycling",0,7,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,4,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2.7,1.0
827,"Pedro de Medinalaan 1, 1086 XK Amsterdam",ChIJCTLUdMoOxkcRld1kE-4cKsU,"parking_entrance, recycling, recycling, fast_food, theatre, restaurant, dentist, childcare, school, charging_station, charging_station, drinking_water, bench, bench, bench, bench, bench, parking_entrance, charging_station, charging_station, recycling, recycling, recycling, music_school, public_bookcase, doctors, waste_disposal, waste_disposal, recycling, recycling, recycling",0,7,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,4,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2.7,1.0
